,track_id,track_name,artist_name,album_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
133,3uKJ1sSJXGLCMItH0YNPkh,Outlook,Morgan Wallen,One Thing At A Time,75,193712,False,0.526,0.764,2,-6.038,1,0.0298,0.0342,6.77e-05,0.136,0.243,103.001,4
134,7ovUcF5uHTBRzUpB6ZOmvt,アイドル,YOASOBI,アイドル,89,213233,False,0.574,0.935,1,-2.783,1,0.0926,0.112,1.07e-06,0.367,0.836,166.008,4
135,3W5KHP0Yr56ejVDns9vci3,Wish You The Best,Lewis Capaldi,Wish You The Best,86,210880,False,0.678,0.48,3,-3.607,1,0.0298,0.588,0.0,0.0954,0.49,107.934,4
136,4ztdjZ2t7BVo5DLIFQBdJh,Jericho,Iniko,Jericho,81,158133,False,0.721,0.541,2,-8.924,0,0.12,0.528,0.0,0.13,0.616,153.919,4
137,5VKG8ary0JW6iKemhmznzS,Grown Man,Marshmello,Grown Man,78,106511,True,0.778,0.646,7,-5.762,1,0.0735,0.0195,2.14e-06,0.0956,0.61,81.992,4
138,04CqLjewJiSAqM210vZAmT,River,Miley Cyrus,Endless Summer Vacation,84,162973,False,0.613,0.803,9,-5.171,1,0.0367,0.000525,0.000333,0.189,0.461,127.989,4
139,12cZWGf5ZgLcKubEW9mx5q,HOPE,NF,HOPE,79,264473,False,0.546,0.787,0,-4.023,0,0.212,0.396,0.0,0.0619,0.497,100.559,3
140,77kye8TttXpEbvgoiVjZdo,F150-50,Morgan Wallen,One Thing At A Time,75,191634,False,0.541,0.754,7,-5.453,1,0.0276,0.0653,0.0,0.109,0.37,90.904,4
141,3BKD1PwArikchz2Zrlp1qi,Baby Don't Hurt Me,David Guetta,Baby Don't Hurt Me,89,140017,False,0.602,0.91,7,-3.404,1,0.0308,0.00126,0.000174,0.12,0.228,127.944,4
142,6X5WZbJzXtk6aO03HlxuZ9,Así Lo Quiso Dios,Eslabon Armado,DESVELADO,81,205299,False,0.698,0.664,8,-4.027,0,0.0406,0.302,0.0,0.268,0.747,144.981,3
143,6vjZxvzdAeHp7jv3R398Xm,What My World Spins Around,Jordan Davis,Bluebird Days,75,186800,False,0.686,0.733,2,-6.483,1,0.0401,0.111,0.0,0.153,0.7,124.882,4
144,6UW10CbMTvqciT3X3Ldeox,EVIL,Melanie Martinez,PORTALS,79,246294,True,0.712,0.734,8,-4.91,1,0.0238,0.382,0.000173,0.0932,0.745,95.996,4
145,38UYeBLfvpnDSG9GznZdnL,Tormenta (feat. Bad Bunny),Gorillaz,Cracker Island,87,193463,True,0.637,0.768,0,-6.468,1,0.056,0.458,0.00192,0.378,0.297,94.982,4
146,7ya4zrCKDslIfrztqglRIP,Tennessee Fan,Morgan Wallen,One Thing At A Time,74,198255,False,0.481,0.837,6,-4.763,1,0.0305,0.0765,1.02e-06,0.0834,0.56,76.033,4
147,3CqT9ajcy6pY7TonEPiV4H,Me To Me,Morgan Wallen,One Thing At A Time,74,138958,False,0.639,0.909,9,-4.176,1,0.048,0.145,0.0,0.144,0.554,114.04,4
148,19SwuhO0bMiAcg2kyJydmj,THE CONTORTIONIST,Melanie Martinez,PORTALS,78,200696,True,0.74,0.449,5,-9.392,0,0.0449,0.719,4.46e-06,0.11,0.557,119.964,4
149,3u9PAti8muEXXvEjeFpQK0,WHARF TALK (feat. A$AP Rocky),"Tyler, The Creator",CALL ME IF YOU GET LOST: The Estate Sale,77,204109,True,0.788,0.744,11,-6.022,1,0.069,0.189,5.74e-05,0.196,0.681,96.445,4
150,3NsqLy0x8l9VyNfOHQTNHs,Last Drive Down Main,Morgan Wallen,One Thing At A Time,74,193163,False,0.45,0.846,6,-4.091,1,0.0447,0.116,3.21e-05,0.263,0.598,160.045,4
151,3v5o91PrUtf0nmO6j8J7dZ,LEFT RIGHT,XG,SHOOTING STAR,81,208065,False,0.767,0.721,1,-5.586,1,0.0456,0.153,1.52e-06,0.108,0.884,150.065,4
152,5PJH1U5Iie893v48Fl9yaC,Cool About It,boygenius,the record,78,180000,False,0.565,0.203,2,-13.656,1,0.0332,0.902,0.0,0.115,0.408,93.213,4
153,6j5BK1cFX9TjJd5EXHGgAn,The Light,Juice WRLD,The Light,79,172218,False,0.634,0.844,10,-3.809,0,0.042,0.0766,0.0,0.0904,0.246,85.036,4
154,2RkMSIqUdveO3p8KVpYBYI,I Know,Kanii,I Know,78,152593,True,0.65,0.474,11,-10.902,0,0.14,0.486,0.000235,0.0729,0.279,134.073,4
155,09DR0sHnQUhHOiSNttc1mv,Not Strong Enough,boygenius,the record,77,234933,False,0.508,0.797,1,-5.854,1,0.0411,0.00261,7.56e-06,0.0916,0.361,126.982,4
156,52Rfxu5AUNMV1qhhC2ZCkb,Meltdown,Niall Horan,Meltdown,82,153037,False,0.493,0.855,11,-4.029,1,0.0967,0.00673,0.0,0.38,0.754,179.039,4
157,08XHGvYxioT9gMP6TPuaLR,NASTY - Extended Version,Russ,NASTY (Extended Version),77,176766,True,0.819,0.355,5,-7.907,0,0.155,0.0274,7.77e-06,0.109,0.242,83.526,4
158,0oPRfdP48RM4bd3xBFyiRo,Wine Into Water,Morgan Wallen,One Thing At A Time,74,223968,False,0.564,0.829,6,-5.842,1,0.0281,0.0466,0.000184,0.118,0.393,122.038,4
159,7qMjBggnUBWYnyCAcECkHh,Realism VS Idealism,$uicideboy$,YIN YANG TAPES: Spring Season (1989-1990),72,158843,True,0.855,0.964,0,-3.378,1,0.13,0.245,0.109,0.113,0.814,160.051,4
160,4NoOME4Dhf4xgxbHDT7VGe,X SI VOLVEMOS,KAROL G,MAÑANA SERÁ BONITO,85,200120,True,0.794,0.807,1,-3.447,0,0.326,0.334,0.0,0.104,0.575,178.003,4
161,62tGzw9OJOwDcjPBnMPCuj,No More Lies,Thundercat,No More Lies,78,327217,False,0.602,0.835,10,-4.573,0,0.0413,0.0921,6.43e-05,0.138,0.496,97.992,4
162,4W4fNrZYkobj539TOWsLO2,Die For You (with Ariana Grande) - Remix,The Weeknd,Starboy (Deluxe),87,232857,False,0.575,0.5,1,-7.594,0,0.0707,0.227,0.0,0.335,0.506,67.033,4
163,3FhZPYvMGSjFc6boVYKlCv,SHAKE SUMN,DaBaby,CALL DA FIREMAN,75,124805,True,0.783,0.768,11,-8.471,0,0.157,0.00198,0.0,0.171,0.267,143.071,4
164,4bycD60yZgR6anIBtmU8UH,MAÑANA SERÁ BONITO,KAROL G,MAÑANA SERÁ BONITO,81,210986,False,0.777,0.715,8,-4.569,0,0.0874,0.455,3.5e-05,0.326,0.245,92.006,4
165,2f9JzwRy6Ofr5ixvN0ojKt,GEEKALEEK (feat. Cash Kidd),OHGEESY,GEEKALEEK (feat. Cash Kidd),74,146285,True,0.835,0.552,11,-8.039,1,0.191,0.00594,1.24e-05,0.139,0.18,105.007,4
166,59hBR0BCtJsfIbV9VzCVAp,Set Me Free Pt.2,Jimin,Set Me Free Pt.2,87,200929,True,0.585,0.815,0,-4.165,0,0.0565,0.115,0.0,0.124,0.564,132.09,4
167,4FAKtPVycI4DxoOHC01YqD,Yandel 150,Yandel,Resistencia,90,216148,True,0.783,0.729,6,-3.549,0,0.0691,0.0492,0.000272,0.1,0.58,167.968,4
168,4abK0SeYweG3WH8AminHKg,Hot Razor,$uicideboy$,YIN YANG TAPES: Spring Season (1989-1990),71,199101,True,0.844,0.922,2,-3.769,1,0.246,0.248,0.000525,0.132,0.778,75.996,4
169,52ChYmfu792MW2Ezv0whpk,5 Leaf Clover,Luke Combs,Gettin' Old,76,211053,False,0.423,0.58,1,-4.959,1,0.0243,0.0554,2.92e-06,0.168,0.336,82.755,3
170,1oOamzG57yPWa5PTxXguDt,missin something,Zach Templar,orange blood,78,145833,True,0.626,0.535,9,-4.901,0,0.0289,0.71,1.76e-06,0.109,0.358,143.851,3
171,75ZoVrZ4mXEsDxv1bQbEAS,Motion God,Moneybagg Yo,Motion God,75,143147,True,0.861,0.68,11,-7.891,1,0.3,0.02,0.0,0.112,0.669,155.036,4
172,6luBKkFUt5wTwz7hpLhp12,drive ME crazy!,Lil Yachty,Let’s Start Here.,76,229804,True,0.492,0.807,10,-3.677,0,0.0854,0.205,0.00275,0.384,0.477,107.087,4
173,505v13epFXodT9fVAJ6h8k,AMARGURA,KAROL G,MAÑANA SERÁ BONITO,83,170480,True,0.92,0.696,6,-3.356,0,0.0742,0.183,0.0,0.149,0.545,106.966,4
174,3Zyk5Vd9WNPNVWxvb0EZTk,X SI VOLVEMOS,KAROL G,X SI VOLVEMOS,86,203360,True,0.793,0.78,1,-4.247,0,0.249,0.341,0.0,0.111,0.576,178.046,4
175,6w9GrSUaQQIaMBYtabge7p,Embarrassed (feat. Travis Scott),Don Toliver,Love Sick (Deluxe),78,192693,True,0.861,0.496,4,-5.537,0,0.0357,0.382,2.57e-06,0.107,0.543,116.008,4
176,4qG7hWhljsqqENL5PaLA2z,Let The Light In (feat. Father John Misty),Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,78,278126,False,0.327,0.452,9,-9.726,1,0.0277,0.344,0.00332,0.11,0.202,132.427,4
177,1cdqNRXIRrvT4HnApj6yw6,if looks could kill,Destroy Lonely,if looks could kill,77,194213,True,0.645,0.496,5,-7.776,0,0.119,0.024,0.0,0.194,0.212,130.984,4
178,4CiVz4bw7X1zjCaJ5ZwxUS,Watch The World Burn,Falling In Reverse,Watch The World Burn,80,203948,True,0.395,0.784,10,-5.903,0,0.132,0.0135,0.0,0.213,0.353,161.946,4
179,3gOI5aQD4mOMLsP3aWrkon,TUS GAFITAS,KAROL G,MAÑANA SERÁ BONITO,82,167786,False,0.821,0.696,8,-5.796,0,0.043,0.315,1.07e-05,0.157,0.566,122.005,4
180,3eqCJfgJJs8iKx49KO12s3,REMIX EXCLUSIVO,Feid,REMIX EXCLUSIVO,88,206946,True,0.651,0.557,5,-5.466,0,0.204,0.0358,0.0,0.154,0.711,87.063,4
181,2OZfJcpzSFApBxUA0gXuJz,Common Ground,Jack Harlow,Jackman.,77,100424,True,0.807,0.681,1,-5.612,1,0.345,0.507,0.0,0.283,0.571,98.173,4
182,65gLItuJFVkdt3k4ibQMAz,Blindsided,Kelsea Ballerini,Rolling Up the Welcome Mat,74,170906,False,0.667,0.581,0,-5.89,1,0.0375,0.227,0.0,0.112,0.407,122.016,4
183,1aUq8rjW1EwkAkMri4VfJy,LOKERA,Rauw Alejandro,SATURNO,82,197101,True,0.836,0.826,11,-2.66,0,0.0461,0.213,6.03e-06,0.0814,0.579,102.025,4
184,0eBFgRxyVSeuT4iyrbukdn,Where the Wild Things Are,Luke Combs,Gettin' Old,76,239533,False,0.708,0.731,3,-4.872,1,0.0345,0.0189,4.47e-06,0.129,0.379,116.975,4
185,2LlOeW5rVcvl3QcPNPcDus,Always,Daniel Caesar,NEVER ENOUGH,84,225312,True,0.603,0.441,9,-8.178,1,0.0518,0.692,1.46e-06,0.105,0.167,136.137,4
186,2RbIoEQeXBoJzWt09eitEI,5 Leaf Clover,Luke Combs,5 Leaf Clover,75,211053,False,0.423,0.58,1,-4.959,1,0.0243,0.0554,2.92e-06,0.168,0.336,82.755,3
187,09UUDUFaudMcUkocm2iqR8,Money On Me,Morgan Wallen,One Thing At A Time,73,175158,False,0.485,0.78,2,-5.963,1,0.0292,0.00813,0.00321,0.0845,0.323,75.063,4
188,3wH4eUkJ1rL5xTU8PZZyOy,Rose Colored Lenses,Miley Cyrus,Endless Summer Vacation,78,223786,False,0.539,0.503,2,-5.338,1,0.0385,0.0574,2.34e-05,0.0847,0.836,174.068,4
189,1cxwmMSMDWzyzViaq4whOF,Château Gris,$uicideboy$,YIN YANG TAPES: Spring Season (1989-1990),70,203162,True,0.904,0.96,7,-3.641,1,0.254,0.342,0.586,0.119,0.803,153.032,4
190,5nW4z3pfZgJAJ2QTCz9AIE,A&W,Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,81,433916,True,0.421,0.247,10,-14.655,1,0.143,0.665,0.375,0.115,0.139,161.468,4
191,2kYevr8cbIAH2ha8210Bnz,Love You Anyway,Luke Combs,Gettin' Old,75,229626,False,0.532,0.489,4,-7.419,1,0.0311,0.149,0.0,0.237,0.32,139.807,4
192,3HqGDrSOZ6LbBfX5EsiaAj,Split,Yeat,AftërLyfe,76,143466,True,0.718,0.585,6,-10.263,0,0.27,0.000146,0.00938,0.398,0.636,141.093,4
193,6INztpNwOTlfSKTuPo0HOP,The Alcott (feat. Taylor Swift),The National,First Two Pages of Frankenstein,78,267773,False,0.368,0.463,0,-10.595,1,0.0302,0.811,0.0017,0.109,0.447,156.008,3
194,4FhxN8PTyjkBVfwlCnr9Om,Days That End In Why,Morgan Wallen,One Thing At A Time,73,162475,False,0.476,0.626,6,-5.643,1,0.0263,0.232,4.04e-05,0.165,0.461,80.03,3
195,67IfTiMwPNN0wQE7Scfzu9,Looking for You,Chris Young,Looking for You + All Dogs Go to Heaven,73,179973,False,0.53,0.874,7,-3.594,1,0.043,0.0485,0.0,0.153,0.537,81.034,4
196,1yCE0X5qLWOrLkR8NC0ZUJ,The Summoning,Sleep Token,The Summoning,75,395716,False,0.395,0.701,10,-5.471,0,0.0377,0.00148,0.0049,0.05,0.148,172.965,4
197,0NZPBYD5qbEWRs3PrGiRkT,Unholy (feat. Kim Petras),Sam Smith,Gloria,86,156943,False,0.712,0.463,2,-7.399,1,0.0797,0.011,2.96e-06,0.301,0.206,131.199,4
198,6KqOVYU3af2wsqxh1iO1lx,VOID,Melanie Martinez,PORTALS,78,247873,False,0.715,0.656,9,-7.257,1,0.0421,0.178,0.0378,0.186,0.415,99.996,4
199,2lqHosXoRrzxh42th6Mi7a,Quedate Conmigo,Eslabon Armado,DESVELADO,77,160752,False,0.722,0.588,8,-6.027,1,0.038,0.0527,0.0,0.455,0.636,87.876,4
200,1l0wPhFZP1kWkZNQrrYrGy,RUNNING,NF,HOPE,78,253532,False,0.549,0.601,5,-6.129,1,0.0852,0.258,0.0,0.168,0.296,145.552,4
201,4qwKWGKzuq8mgIunO6EaA1,Sleep Well,d4vd,Sleep Well,79,175875,False,0.449,0.377,8,-9.438,1,0.0343,0.815,1.18e-05,0.142,0.181,155.56,3
202,4qDpLaFGf5ampf2DXD2TMA,Where You Are,John Summit,Where You Are,78,236000,False,0.56,0.832,9,-6.432,0,0.0363,0.00953,0.00541,0.546,0.0818,126.0,4
203,1UFCw2ZU50ZXdjHUtKg9mp,Florida Water (feat. Luh Tyler),Danny Towers,Florida Water (feat. Luh Tyler),73,223708,True,0.501,0.655,1,-9.482,1,0.596,0.206,0.0,0.1,0.605,79.797,4
204,3upTB6o5YgeALHgDp3mzte,Qué Onda Perdida,Grupo Firme,Qué Onda Perdida,84,239637,False,0.497,0.501,2,-4.141,1,0.03,0.305,0.0,0.377,0.669,109.732,1
205,5sUjBX08aJ1XdMw7p2SXgq,Had It,Morgan Wallen,One Thing At A Time,73,199108,False,0.397,0.756,7,-6.14,1,0.0307,0.416,0.000113,0.0859,0.397,79.961,3
206,5HiA7W5wYDWi06UZFUluRu,Por las Noches - Remix,Peso Pluma,Por las Noches (Remix),85,222551,False,0.656,0.652,9,-5.434,0,0.0336,0.237,4.23e-05,0.0803,0.222,87.46,3
207,3fopcCEKZaG9Mg6ZhNQzqm,NYMPHOLOGY,Melanie Martinez,PORTALS,76,306931,True,0.63,0.606,2,-7.157,1,0.0526,0.166,4.91e-05,0.328,0.34,120.186,4
208,3Gs7mVfWKl567mjozgxmXv,Niña Bonita,Feid,Niña Bonita,87,187653,False,0.823,0.615,7,-4.19,1,0.147,0.104,0.0,0.104,0.47,90.952,4
209,1dvqHhLNccePPBHq11TW7v,Fantasy (feat. Don Toliver),Kali Uchis,Red Moon In Venus,77,178274,False,0.641,0.684,10,-6.119,0,0.0476,0.129,0.000288,0.141,0.188,104.036,4
210,0WFryfbNKPXVtVQlz5dZ8H,hotline (edit),Billie Eilish,hotline (edit),80,60719,False,0.516,0.254,9,-16.027,0,0.0589,0.816,0.855,0.189,0.304,56.829,4
211,103u49mLoJUge83B1CnLxI,TRUCK BED,HARDY,the mockingbird & THE CROW,73,167534,True,0.662,0.77,0,-4.887,1,0.0367,0.0875,0.0,0.35,0.769,132.057,4
212,3Eax1yebRxj6LSYpxE9Yd3,VAMPIROS,ROSALÍA,RR,83,176590,False,0.766,0.684,9,-4.281,0,0.0514,0.135,0.0199,0.0832,0.474,102.045,4
213,4Xid2bPvFoMcwp6NeUT2Ap,"Six Lines, Two Dragons, and a Messiah",$uicideboy$,SHAMELESS $UICIDE,74,166420,True,0.763,0.814,9,-4.161,0,0.0684,0.0914,0.000103,0.0956,0.524,110.008,4
214,035MzEbx4z2DxuRDymHXbv,Rodeo (Remix),Lah Pat,Rodeo (Remix),77,245959,True,0.752,0.56,11,-5.375,1,0.122,0.295,0.0,0.114,0.848,120.015,4
215,2LCGFBu1ej6zt4r1VGPjny,GONE,NF,HOPE,77,246118,False,0.564,0.373,5,-6.218,1,0.0408,0.515,0.0,0.0995,0.458,80.088,4
216,0rhI6gvOeCKA502RdJAbfs,Sugar Rush Ride,TOMORROW X TOGETHER,The Name Chapter: TEMPTATION,83,186570,False,0.712,0.893,10,-3.995,0,0.0851,0.00788,0.0,0.169,0.828,125.022,4
217,5vZoQQ1hH5L2s4Y8G86ksg,Angels (Don’t Always Have Wings),Thomas Rhett,Angels (Don’t Always Have Wings),73,200426,False,0.527,0.598,1,-4.257,1,0.0283,0.063,0.000153,0.0913,0.23,66.041,3
218,5ht9obvnnWeW4eoRtPAoQD,Fact (feat. Lil Uzi Vert),Ghostluvme,Fact (feat. Lil Uzi Vert),74,174373,True,0.779,0.684,8,-4.963,1,0.108,0.181,0.0,0.0691,0.526,124.034,4
219,2OwdUZPORY0EAdRBF9hSZD,I love freaks,Lijay,I love freaks,75,101198,True,0.689,0.461,2,-10.873,1,0.226,0.0983,1.28e-05,0.111,0.26,142.014,4
220,3l3iCfpZsxbxWJhYoiQNkD,The Feels,Labrinth,Ends & Begins,79,197465,True,0.55,0.481,4,-4.917,0,0.0395,0.0215,0.0,0.0972,0.15,108.163,4
221,77qpDGhjN7Hdp12JkPpHvY,Don't Think Jesus,Morgan Wallen,One Thing At A Time,72,225665,False,0.566,0.416,2,-6.811,1,0.0264,0.525,4.07e-06,0.129,0.245,116.997,3
222,28a0aMV1OKoyNiCJuNsWrY,That’s Not How This Works (feat. Dan + Shay),Charlie Puth,That’s Not How This Works (feat. Dan + Shay),80,165619,False,0.584,0.576,9,-4.557,1,0.0519,0.507,0.0,0.212,0.432,170.026,4
223,0tMMPZEt6Gyrl9FI8zSicm,Glue Song (feat. Clairo),beabadoobee,Glue Song (feat. Clairo),77,135066,False,0.621,0.393,1,-9.553,1,0.0275,0.778,0.00703,0.104,0.53,113.925,3
224,3CNbrXrUrEARw8zeKNCdYo,GUCCI LOS PAÑOS,KAROL G,MAÑANA SERÁ BONITO,80,186453,True,0.791,0.45,2,-3.001,1,0.0393,0.542,0.0,0.185,0.87,157.953,3
225,4EaQ0ouIydfeAgQUz284EF,People Pt.2 (feat. IU),Agust D,People Pt.2 (feat. IU),87,213995,False,0.729,0.574,7,-4.779,0,0.0589,0.391,0.0,0.319,0.438,88.94,4
226,5hffjyjtnzFYfyHcE92Jsk,A veces,Feid,Tardeo Latino,1,191186,True,0.801,0.629,1,-5.213,1,0.0615,0.0617,0.0,0.0702,0.835,92.012,4
227,7lyauYSHF7DMsINHtuiDTk,Lady Mi Amor,Feid,Indirectas por Instagram,0,147066,False,0.782,0.618,2,-5.288,1,0.055,0.0632,7.44e-05,0.15,0.752,93.016,4
228,4RRI5nXRBagxIq6qpfyBWD,Normal,Feid,Indirectas por Instagram,0,171880,True,0.709,0.56,4,-4.867,0,0.171,0.034,0.0,0.315,0.541,170.082,4
229,0SNG2i9s29aFDnoGo55z72,Niña Bonita,Feid,Summer Vibes 2023,0,187653,False,0.823,0.615,7,-4.19,1,0.147,0.104,0.0,0.104,0.47,90.952,4
230,1BkunO6qkEzESPO9WlF0MX,VACAXIONES,Feid,Indirectas por Instagram,0,186400,False,0.558,0.69,6,-5.101,1,0.122,0.132,0.0,0.126,0.43,90.091,4
231,2uOUV9HRDHRkflwlIoz382,FRIKI,Feid,Indirectas por Instagram,0,145120,False,0.826,0.878,6,-2.389,0,0.0599,0.0242,0.0,0.0789,0.686,94.994,4
232,0r4Qli0Db93owLR4qPkIOJ,Niña Bonita,Feid,Indirectas por Instagram,0,187653,False,0.823,0.615,7,-4.19,1,0.147,0.104,0.0,0.104,0.47,90.952,4
233,1QvvLc5UihfQ2nOxzhjuek,VOID,Melanie Martinez,VOID,77,247873,False,0.715,0.656,9,-7.257,1,0.0421,0.178,0.0378,0.186,0.415,99.996,4
234,3WUyu94psXrYV6HZbXgcFA,Rover,KAI,Rover - The 3rd Mini Album,84,174506,False,0.629,0.806,1,-2.034,0,0.201,0.0212,0.000487,0.0955,0.545,186.022,4
235,2Rlso2ZNV0PaWwUYeeBYxx,Peppers (feat. Tommy Genesis),Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,80,248928,True,0.487,0.515,4,-11.767,0,0.19,0.633,0.176,0.111,0.35,156.738,4
236,5HrIcZOo1DysX53qDRlRnt,Shoong! (feat. LISA of BLACKPINK),TAEYANG,Down to Earth,78,205101,False,0.763,0.699,11,-6.118,0,0.0554,0.00789,0.0,0.409,0.255,110.01,4
237,3CblJq8QQQ0bb7vwJu8c3v,4EVA (feat. Pharrell Williams),KAYTRAMINÉ,4EVA (feat. Pharrell Williams),78,190373,True,0.83,0.695,6,-9.445,0,0.0716,0.0248,0.0755,0.0573,0.536,112.046,4
238,0EgLxY52mpGsXETyEsgVlP,HOPE,NF,HOPE,77,264473,False,0.546,0.787,0,-4.023,0,0.212,0.396,0.0,0.0619,0.497,100.559,3
239,1xdsRkWxWWUkKhh9hRtfYp,Out Of That Truck,Carrie Underwood,Out Of That Truck,73,177400,False,0.563,0.755,5,-4.504,1,0.0253,0.0134,0.0,0.399,0.811,92.988,4
240,73RbfOTJIjHzi2pcVHjeHM,What It Is (Solo Version),Doechii,What It Is (Versions),77,189824,True,0.74,0.758,1,-5.851,0,0.0921,0.061,1.44e-06,0.0967,0.757,171.925,4
241,0B0Xu2ih8fWpcwyxAt1c7m,Blackout,Joyner Lucas,Blackout,75,189450,True,0.811,0.471,1,-7.125,0,0.32,0.012,0.0,0.0951,0.415,152.094,4
242,6VYAzAQGFsfEAwdorQaZuU,Die 4 Me,Halsey,Die 4 Me,78,215021,True,0.694,0.743,7,-4.267,0,0.0833,0.355,0.0,0.275,0.554,145.048,4
243,0Oqxt6JixieLHbwMfnJGWO,"Paris, Texas (feat. SYML)",Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,80,206722,False,0.315,0.102,0,-17.621,0,0.034,0.985,0.0512,0.109,0.185,169.69,3
244,16dUQ4quIHDe4ZZ0wF1EMN,CAIRO,KAROL G,MAÑANA SERÁ BONITO,83,198666,True,0.957,0.677,5,-3.979,0,0.292,0.483,0.000438,0.0961,0.469,115.0,4
245,03W7vbpEX0hhaWnHyowD4z,Spring Season Intro,$uicideboy$,YIN YANG TAPES: Spring Season (1989-1990),66,39324,True,0.474,0.981,1,-3.595,1,0.543,0.47,0.0419,0.557,0.208,148.207,4
246,61eJ7HqXGyHfmHIqJApX7v,Already Rich,Yeat,Already Rich,73,145528,True,0.767,0.798,1,-7.653,1,0.111,0.00201,0.00372,0.125,0.224,135.748,4
247,39OclE5hZematADrdfaWvE,Next Thing You Know,Jordan Davis,Bluebird Days,73,175226,False,0.549,0.608,5,-8.253,1,0.0481,0.682,0.0,0.0966,0.399,78.534,4
248,559SdaPI7mqy9IQiscuaMj,Sure Thing - Sped Up,Miguel,Sure Thing (Sped Up),84,150053,False,0.753,0.458,4,-12.52,0,0.123,0.0812,0.00413,0.209,0.662,105.057,4
249,48P5W4nVpguobOWSY7HNxg,Bloody 98 (feat. Ghostemane),$uicideboy$,YIN YANG TAPES: Summer Season (1989-1990),67,277338,True,0.768,0.727,11,-6.293,1,0.17,0.62,0.792,0.285,0.205,164.982,4
250,1N8klHEbZ0bFOHnMVs8C9S,Fell In Love,Marshmello,Fell In Love,74,121283,True,0.732,0.464,1,-9.722,1,0.0527,0.0899,3.1e-05,0.0997,0.647,149.954,4
251,2eN0rxTtgxKkmVCNgizayr,Greatness,Quavo,Greatness,75,185000,True,0.825,0.718,1,-2.896,1,0.0518,0.0732,0.000157,0.142,0.919,139.983,4
252,0MZGwYb5mTATbmoi671wEg,Leave Her,LUCKI,Leave Her,72,137026,True,0.838,0.369,1,-10.473,0,0.213,0.128,1.84e-06,0.101,0.258,141.965,4
253,7eTv2OTr3aY5iKtFdBusoA,BESTIES,KAROL G,MAÑANA SERÁ BONITO,79,162146,True,0.779,0.825,1,-3.366,0,0.306,0.146,0.0,0.0989,0.654,171.926,4
254,2Zo1PcszsT9WQ0ANntJbID,Feather,Sabrina Carpenter,emails i can’t send fwd:,77,185552,True,0.787,0.686,6,-4.37,0,0.0339,0.0893,0.0,0.0927,0.836,123.51,4
255,4ipzXe2jmoeN7zm2VMb4eX,Hasta Cuando,Kali Uchis,Red Moon In Venus,75,129448,True,0.648,0.651,10,-8.269,0,0.143,0.128,0.0,0.121,0.401,90.952,4
256,5BsigwhOMHxCkF6ntEhUQ5,how u feel?,Destroy Lonely,If Looks Could Kill,74,233794,True,0.64,0.513,10,-6.828,0,0.0642,0.000687,0.0,0.0973,0.208,132.076,4
257,0fLGrGCrbziOu3dnjQMCWS,PANDEMONIUM,NF,HOPE,75,197006,False,0.847,0.714,4,-4.42,0,0.115,0.44,0.0,0.271,0.302,98.996,3
258,69ZzhvHnSSnzMO8SMYEJWb,Mother,Meghan Trainor,Takin' It Back (Deluxe),81,147481,True,0.751,0.661,9,-6.131,1,0.0871,0.124,0.0,0.456,0.761,120.052,4
259,373gDROnujxNTFa1FojYIl,Lost,Linkin Park,Lost,82,199342,False,0.596,0.798,0,-4.63,1,0.0285,0.00412,0.0,0.338,0.459,105.01,4
260,5r30gHLxvhp60XMc5TIIMh,Denver,Jack Harlow,Jackman.,75,158237,True,0.711,0.775,3,-7.078,1,0.0773,0.268,0.0,0.0622,0.919,175.016,4
261,3IelG5zYpWWCZIH4cqWlPV,SHOOTING STAR,XG,SHOOTING STAR,80,203556,False,0.625,0.712,2,-5.996,1,0.0539,0.0229,0.0,0.252,0.398,163.015,4
262,2GXcto71RWp7wLTmYlXDbD,Go Hard,Lil Baby,Go Hard,48,217610,False,0.848,0.578,6,-5.493,0,0.263,0.0177,0.0,0.0912,0.294,142.061,4
263,2Iu5OBDudGv5B0qfKKKbGm,Giving Up On That,Dalton Dover,Giving Up On That,72,211533,False,0.484,0.864,3,-4.593,1,0.0467,0.0324,0.0,0.0926,0.425,137.989,4
264,2ty6DmPnxVPpEFuB23XM0x,Kill Bill - Sped Up Version,SZA,Kill Bill,81,137528,False,0.678,0.798,10,-5.195,1,0.0316,0.0383,0.269,0.126,0.509,99.941,4
265,0rc9XLNs7KZXu2ASA3LbL8,MISTAKE,NF,HOPE,76,215186,False,0.834,0.414,4,-5.978,0,0.0411,0.642,0.0,0.159,0.391,110.048,4
266,7aiSLrgQ0tFpppfyqTBBYj,Perfect,Ed Sheeran,easy feel good,2,263400,False,0.598,0.448,8,-6.312,1,0.0232,0.162,0.0,0.106,0.168,95.009,3
267,65TSqBHZtQV4Fjo8LB2HMi,Runaway,Ed Sheeran,Summer Pop Vibe,2,205133,False,0.767,0.449,8,-7.159,0,0.0365,0.024,0.000283,0.151,0.908,95.03,4
